8, 50.000, -61.5999984741211, 23.8999996185303, 0, 0.000, 582.297, -4.000, 1, 5000, 2, 2, 0, -4, 2, -61.5999984741211, 23.8999996185303
C:\TA Instruments\WinTest\UnsecureWorkspace\TestData\SOPHIE AND BEN\RHH238\Anterior\boneSub8 03162018 103055.dat

test
"Elapsed Time ","Disp  ","Load   ",
"Sec          ","mm    ","N      ",
       12.50000,0.31104464858,-40.8841212195,
       12.50020,0.31044953764,-41.5501876888,
       12.50040,0.31044953764,-42.2574541459,
       12.50060,0.30945768609,-43.0471205786,
       12.50080,0.30945768609,-43.9466536454,
       12.50100,0.30886257515,-44.9629200110,
       12.50120,0.30846583453,-46.0959196753,
       12.50140,0.30767235328,-47.3319193091,
       12.50160,0.30747398297,-48.6434522538,
       12.50180,0.30668050172,-49.9961851863,
       12.50200,0.30608539079,-51.3695181127,
       12.50220,0.30588702048,-52.7703176977,
       12.50240,0.30330820643,-54.1848506119,
       12.50260,0.30330820643,-55.6268501846,
       12.50280,0.30310983612,-57.1031830805,
       12.50300,0.30211798456,-58.6069826350,
       12.50320,0.30172124393,-60.1519821772,
       12.50340,0.30013428144,-61.7519150365,
       12.50360,0.29914242988,-63.3175145726,
       12.50380,0.29854731895,-64.8693807794,
       12.50400,0.29735709708,-66.3457136753,
       12.50420,0.29696035646,-67.7602465896,
       12.50440,0.29616687521,-69.1541795099,
       12.50460,0.29537339396,-70.5206457717,
       12.50480,0.29457991272,-71.8802453688,
       12.50500,0.29378643147,-73.2467116306,
       12.50520,0.29338969085,-74.5857112339,
       12.50540,0.29239783929,-75.8629108554,
       12.50560,0.29160435804,-77.0371105075,
       12.50580,0.29120761742,-78.1357768487,
       12.50600,0.29021576586,-79.1383098849,
       12.50620,0.29001739555,-80.0790429395,
       12.50640,0.28981902524,-80.9579760125,
       12.50660,0.28981902524,-81.8094424268,
       12.50680,0.28942228462,-82.5922421949,
       12.50700,0.28843043306,-83.2995086520,
       12.50720,0.28823206275,-83.9106418043,
       12.50740,0.28783532212,-84.4462416456,
       12.50760,0.28743858150,-84.8788415174,
       12.50780,0.28664510025,-85.2084414197,
       12.50800,0.28684347056,-85.3938413648,
       12.50820,0.28724021119,-85.4968413343,
       12.50840,0.28743858150,-85.5037079989,
       12.50860,0.28724021119,-85.4487746818,
       12.50880,0.28684347056,-85.3114413892,
       12.50900,0.28664510025,-85.1260414441,
       12.50920,0.28724021119,-84.8857081820,
       12.50940,0.28724021119,-84.5355082858,
       12.50960,0.28724021119,-84.1303750725,
       12.50980,0.28783532212,-83.6428418836,
       12.55000,0.28783532212,-83.0248420667,
       12.55020,0.28823206275,-82.3381756035,
